Time,Open,High,Low,Close,Volume
2021-06-27 04:00:00,33146.91,33499.0,32811.9,33283.17,13758.16228
2021-06-27 08:00:00,33291.81,33451.0,32268.0,33246.55,18424.577044
2021-06-27 12:00:00,33246.56,33574.32,32717.52,33200.02,13308.279721
2021-06-27 16:00:00,33200.06,33400.0,32574.28,32815.19,10413.354192
2021-06-27 20:00:00,32815.18,34749.0,32357.13,34700.34,20667.208076
2021-06-28 00:00:00,34702.49,34972.28,34254.75,34398.36,12050.249687
2021-06-28 04:00:00,34395.03,35297.71,34275.87,35028.69,14393.107742
2021-06-28 08:00:00,35028.69,35172.21,33960.0,34107.2,18422.228464
2021-06-28 12:00:00,34107.2,35000.0,33862.72,34969.99,16668.806283
2021-06-28 16:00:00,34969.98,35030.92,33931.0,34441.77,13191.362473
2021-06-28 20:00:00,34441.77,34819.0,34112.03,34494.89,7496.51317
2021-06-29 00:00:00,34494.89,35169.56,34225.43,34577.16,10660.335829
2021-06-29 04:00:00,34577.09,35448.0,34534.0,34849.27,13902.376269
2021-06-29 08:00:00,34849.2,35768.9,34730.0,35555.62,18117.627803
2021-06-29 12:00:00,35555.64,36428.0,35343.12,36248.99,24761.573402
2021-06-29 16:00:00,36248.99,36600.0,36050.0,36382.39,12608.467034
2021-06-29 20:00:00,36382.39,36488.7,35700.01,35911.73,10738.415883
2021-06-30 00:00:00,35911.72,36100.0,34936.0,35119.99,10635.087983
2021-06-30 04:00:00,35119.99,35290.97,34666.0,35250.54,14395.668737
2021-06-30 08:00:00,35250.54,35333.33,34401.01,34849.99,13891.529654
2021-06-30 12:00:00,34849.99,35010.85,34083.92,34193.44,13930.308331
2021-06-30 16:00:00,34193.44,34899.0,34017.55,34743.56,12128.061552
2021-06-30 20:00:00,34743.56,35194.04,34391.43,35045.0,12171.541377
2021-07-01 00:00:00,35045.0,35057.57,34120.0,34120.01,9448.171889
2021-07-01 04:00:00,34120.01,34467.09,33312.52,33348.3,15251.683128
2021-07-01 08:00:00,33350.0,33749.0,33001.0,33717.52,13370.6246
2021-07-01 12:00:00,33717.52,33917.93,33055.0,33432.54,13280.172682
2021-07-01 16:00:00,33432.54,33654.49,32711.0,33091.48,12799.477033
2021-07-01 20:00:00,33091.48,33649.0,33091.48,33504.69,7558.13678
2021-07-02 00:00:00,33502.33,33977.04,32767.74,32907.22,9793.724818
2021-07-02 04:00:00,32907.22,33500.36,32699.0,33358.26,9171.458185
2021-07-02 08:00:00,33358.32,33620.0,32770.0,33023.01,10637.558495
2021-07-02 12:00:00,33023.35,33724.34,32872.0,33704.91,12912.418697
2021-07-02 16:00:00,33704.9,33795.16,33109.76,33327.71,7029.745196
2021-07-02 20:00:00,33327.71,33898.95,33041.65,33786.55,6627.275987
2021-07-03 00:00:00,33786.54,33914.6,33316.73,33524.47,5473.353929
2021-07-03 04:00:00,33524.48,34663.48,33444.25,34499.54,9114.376111
2021-07-03 08:00:00,34499.53,34780.0,34406.0,34608.04,9722.860693
2021-07-03 12:00:00,34608.04,34816.5,34470.0,34608.48,5945.660251
2021-07-03 16:00:00,34608.48,34945.61,34485.49,34745.98,5599.189081
2021-07-03 20:00:00,34745.99,34914.76,34250.48,34669.13,7189.138576
2021-07-04 00:00:00,34669.12,34771.64,34357.15,34641.61,4554.150361
2021-07-04 04:00:00,34641.62,35727.0,34621.41,35600.63,12944.367341
2021-07-04 08:00:00,35603.02,35687.18,35364.21,35512.34,6624.028321
2021-07-04 12:00:00,35512.34,35572.72,35230.76,35513.29,5663.23474
2021-07-04 16:00:00,35513.28,35687.54,35385.0,35575.01,5385.775364
2021-07-04 20:00:00,35575.01,35967.85,35135.0,35286.51,8531.919662
2021-07-05 00:00:00,35288.13,35293.78,34180.18,34350.89,11996.622044
2021-07-05 04:00:00,34351.25,34415.64,34000.0,34256.17,10134.850819
2021-07-05 08:00:00,34257.37,34558.99,33300.0,33379.96,13547.302676
2021-07-05 12:00:00,33379.96,33777.0,33301.22,33585.91,10002.89574
2021-07-05 16:00:00,33585.89,34274.33,33125.55,34117.97,11504.591068
2021-07-05 20:00:00,34117.98,34210.0,33670.01,33690.14,6937.611898
2021-07-06 00:00:00,33690.15,34169.1,33634.76,33920.69,5629.9542
2021-07-06 04:00:00,33920.69,34959.73,33908.09,34874.85,11865.175875
2021-07-06 08:00:00,34874.85,35118.88,33730.0,34067.31,15276.332867
2021-07-06 12:00:00,34067.31,34516.38,33800.01,34042.43,11702.401088
2021-07-06 16:00:00,34042.44,34190.0,33532.0,34019.99,8290.837757
2021-07-06 20:00:00,34019.99,34323.77,33628.81,34220.01,5445.894562
2021-07-07 00:00:00,34220.02,34530.0,33941.0,34446.5,11101.282212
2021-07-07 04:00:00,34445.55,34919.28,34373.02,34710.38,11129.03116
2021-07-07 08:00:00,34710.4,34989.0,34457.11,34827.96,8225.437881
2021-07-07 12:00:00,34827.97,35059.09,34477.13,34528.6,9621.907506
2021-07-07 16:00:00,34528.6,34784.0,34412.43,34628.72,5806.111868
2021-07-07 20:00:00,34628.71,34628.71,33777.77,33862.12,7923.751048
2021-07-08 00:00:00,33862.11,33929.64,33066.0,33305.65,14140.832172
2021-07-08 04:00:00,33305.66,33512.53,32242.07,32487.57,16322.335812
2021-07-08 08:00:00,32487.56,32748.88,32077.0,32696.44,15022.67098
2021-07-08 12:00:00,32696.43,32988.87,32350.0,32900.01,10513.954428
2021-07-08 16:00:00,32900.05,33177.06,32641.36,33003.52,7693.819976
2021-07-08 20:00:00,33002.45,33067.09,32508.0,32875.71,6442.866952
2021-07-09 00:00:00,32875.71,33100.0,32261.07,32941.81,10152.733529
2021-07-09 04:00:00,32941.81,33310.0,32742.0,32910.21,7671.504572
2021-07-09 08:00:00,32902.13,33065.0,32598.0,32774.99,6198.980944
2021-07-09 12:00:00,32774.99,33682.43,32635.08,33558.67,11898.295081
2021-07-09 16:00:00,33558.81,33696.4,33287.0,33445.31,4967.912524
2021-07-09 20:00:00,33445.31,34100.0,33374.83,33815.81,6264.513249
2021-07-10 00:00:00,33815.81,34262.0,33631.0,33800.03,6746.829971
2021-07-10 04:00:00,33800.04,33909.67,33458.84,33766.01,5186.819368
2021-07-10 08:00:00,33766.01,33950.0,33565.0,33793.94,5564.214357
2021-07-10 12:00:00,33793.95,33943.4,33634.16,33862.54,4351.619988
2021-07-10 16:00:00,33862.55,34192.0,33223.31,33409.92,8230.265317
2021-07-10 20:00:00,33411.41,33698.99,33004.78,33502.87,4681.426467
2021-07-11 00:00:00,33502.87,33817.83,33387.72,33448.97,4140.622407
2021-07-11 04:00:00,33448.97,33642.74,33306.47,33508.83,3654.108052
2021-07-11 08:00:00,33508.82,33870.0,33424.84,33814.84,5115.488801
2021-07-11 12:00:00,33814.82,33994.69,33654.36,33948.68,4991.5349
2021-07-11 16:00:00,33948.68,34123.08,33779.68,33894.57,4947.451721
2021-07-11 20:00:00,33894.57,34666.0,33710.94,34258.99,8723.441567
2021-07-12 00:00:00,34259.0,34537.39,34006.92,34447.92,6394.399189
2021-07-12 04:00:00,34447.92,34678.43,34160.39,34281.74,6643.000244
2021-07-12 08:00:00,34281.74,34488.27,33525.66,33530.0,9513.203221
2021-07-12 12:00:00,33530.0,33636.92,33316.2,33337.49,7924.809627
2021-07-12 16:00:00,33337.49,33441.0,32750.0,32822.85,10522.022448
2021-07-12 20:00:00,32822.85,33284.99,32658.34,33086.63,7183.969033
2021-07-13 00:00:00,33086.94,33229.0,32830.98,33071.14,4947.521628
2021-07-13 04:00:00,33071.13,33333.33,32742.01,33180.08,6496.097882
2021-07-13 08:00:00,33180.11,33340.0,32912.29,33042.61,5782.926725
2021-07-13 12:00:00,33042.61,33049.0,32280.0,32790.08,12381.565099
2021-07-13 16:00:00,32791.71,32956.26,32231.42,32309.69,6807.501542
2021-07-13 20:00:00,32309.69,32750.0,32202.25,32729.77,4710.748132
2021-07-14 00:00:00,32729.12,32807.41,31650.61,31830.01,9403.244579
2021-07-14 04:00:00,31830.01,32015.98,31655.83,31920.01,7033.8272
2021-07-14 08:00:00,31920.01,32707.27,31550.0,32451.99,10994.019873
2021-07-14 12:00:00,32450.95,32959.21,32280.0,32786.0,9288.74929
2021-07-14 16:00:00,32786.01,33114.03,32564.44,32729.76,5992.573388
2021-07-14 20:00:00,32729.77,33063.82,32681.0,32820.02,4065.409154
2021-07-15 00:00:00,32820.03,33185.25,32580.12,32641.65,6148.803274
2021-07-15 04:00:00,32641.66,32691.42,32359.65,32469.5,5710.036845
2021-07-15 08:00:00,32468.3,32620.31,31800.0,31880.5,10566.210975
2021-07-15 12:00:00,31880.5,32152.97,31455.0,31677.01,11900.642354
2021-07-15 16:00:00,31678.5,31800.0,31133.0,31533.62,11274.224241
2021-07-15 20:00:00,31538.92,31898.0,31503.35,31880.0,6039.658664
2021-07-16 00:00:00,31874.49,32049.45,31556.95,31914.89,7547.70563
2021-07-16 04:00:00,31914.9,32020.0,31548.15,31774.49,5955.45935
2021-07-16 08:00:00,31779.98,31779.99,31020.0,31086.53,9817.259645
2021-07-16 12:00:00,31086.52,32212.52,31067.43,32127.39,12455.17198
2021-07-16 16:00:00,32127.4,32249.18,31810.0,31911.34,7164.495237
2021-07-16 20:00:00,31911.34,31987.0,31336.98,31383.87,5559.772312
2021-07-17 00:00:00,31383.86,31642.64,31164.31,31306.56,6640.361161
2021-07-17 04:00:00,31306.57,31590.94,31190.0,31513.64,4254.42071
2021-07-17 08:00:00,31513.64,31955.92,31250.0,31391.33,7911.891448
2021-07-17 12:00:00,31391.34,31772.02,31341.16,31764.75,6390.01417
2021-07-17 16:00:00,31763.98,31920.0,31537.0,31834.33,4771.872294
2021-07-17 20:00:00,31834.33,31898.5,31480.66,31520.07,4043.682349
2021-07-18 00:00:00,31520.07,32435.0,31463.0,32166.0,9525.16544
2021-07-18 04:00:00,32166.0,32190.45,31680.01,31712.1,4236.03886
2021-07-18 08:00:00,31712.1,31868.53,31565.58,31801.01,5175.573096
2021-07-18 12:00:00,31801.79,31849.54,31108.97,31365.6,7538.713362
2021-07-18 16:00:00,31365.6,31763.11,31290.0,31643.8,4220.053535
2021-07-18 20:00:00,31642.91,31943.0,31420.0,31778.56,5228.171893
2021-07-19 00:00:00,31778.57,31861.79,31431.87,31541.57,4294.211507
2021-07-19 04:00:00,31541.58,31899.0,31523.28,31604.33,5716.098888
2021-07-19 08:00:00,31604.32,31669.73,31155.0,31265.92,7788.619641
2021-07-19 12:00:00,31267.84,31375.0,30407.44,30687.96,19316.743193
2021-07-19 16:00:00,30687.84,30857.61,30520.01,30744.97,5549.818221
2021-07-19 20:00:00,30744.84,30984.4,30691.72,30839.65,4674.977049
2021-07-20 00:00:00,30839.65,31063.07,29501.0,29600.46,18338.743504
2021-07-20 04:00:00,29600.46,29938.71,29505.95,29821.73,9286.996035
2021-07-20 08:00:00,29821.72,29888.18,29278.0,29692.79,10902.618691
2021-07-20 12:00:00,29693.63,29988.0,29279.13,29888.36,10561.038427
2021-07-20 16:00:00,29890.8,29984.82,29605.0,29780.86,5908.47178
2021-07-20 20:00:00,29780.87,29994.41,29500.0,29790.35,6036.18058
2021-07-21 00:00:00,29790.34,29910.0,29482.61,29845.1,5859.107889
2021-07-21 04:00:00,29845.11,30942.42,29830.51,30817.84,14240.038117
2021-07-21 08:00:00,30817.84,31655.0,30716.37,31534.11,13814.799534
2021-07-21 12:00:00,31534.12,31969.99,31419.6,31933.0,13106.889623
2021-07-21 16:00:00,31934.54,32858.0,31584.52,31627.57,26170.731849
2021-07-21 20:00:00,31627.58,32247.63,31516.3,32144.51,9604.698116
2021-07-22 00:00:00,32144.51,32376.78,31777.0,31929.64,7470.538102
2021-07-22 04:00:00,31929.64,32344.9,31860.0,32129.75,6901.994421
2021-07-22 08:00:00,32129.74,32259.0,31708.0,31913.64,8953.174347
2021-07-22 12:00:00,31913.64,32584.06,31724.39,32504.82,11055.716442
2021-07-22 16:00:00,32504.83,32591.35,32222.0,32376.93,6869.40627
2021-07-22 20:00:00,32376.93,32487.19,32051.85,32287.83,4897.262851
2021-07-23 00:00:00,32287.58,32799.0,32201.02,32594.46,7723.292992
2021-07-23 04:00:00,32592.21,32915.0,32360.67,32490.0,7291.847567
2021-07-23 08:00:00,32489.99,32540.2,32210.0,32296.51,7547.760923
2021-07-23 12:00:00,32296.51,32599.86,32214.32,32315.0,6101.819944
2021-07-23 16:00:00,32314.99,32334.68,31924.32,32248.63,7081.55702
2021-07-23 20:00:00,32248.64,33650.0,32193.06,33634.09,14366.58518
2021-07-24 00:00:00,33634.1,33780.23,33401.14,33669.98,9212.223806
2021-07-24 04:00:00,33669.98,33934.25,33571.73,33806.5,7366.578085
2021-07-24 08:00:00,33806.49,34065.71,33542.4,33867.0,7637.069022
2021-07-24 12:00:00,33867.0,34047.86,33720.01,33847.51,6717.070857
2021-07-24 16:00:00,33847.51,34500.0,33703.73,33846.16,11502.634637
2021-07-24 20:00:00,33846.16,34283.42,33667.01,34258.14,5541.973731
2021-07-25 00:00:00,34261.51,34436.44,33851.12,34160.85,6479.035423
2021-07-25 04:00:00,34160.85,34785.33,34064.71,34695.51,8581.997573
2021-07-25 08:00:00,34695.51,34800.0,34238.56,34399.04,7805.780527
2021-07-25 12:00:00,34399.04,34434.06,33862.45,34174.08,8883.151472
2021-07-25 16:00:00,34174.08,34600.0,34090.63,34353.25,6901.216215
2021-07-25 20:00:00,34353.24,35398.0,34300.0,35381.02,9201.747103
2021-07-26 00:00:00,35381.02,39799.97,35205.78,38283.98,44848.513162
2021-07-26 04:00:00,38283.97,39265.17,37724.03,38150.0,20170.320458
2021-07-26 08:00:00,38149.99,38738.51,37661.7,38473.61,15469.519285
2021-07-26 12:00:00,38473.61,38880.0,37902.0,38562.21,14097.348122
2021-07-26 16:00:00,38562.21,40550.0,38492.31,39365.15,26121.200603
2021-07-26 20:00:00,39361.36,39510.96,36764.93,37237.6,31745.611094
2021-07-27 00:00:00,37241.33,37523.75,36383.0,36823.8,17410.427762
2021-07-27 04:00:00,36823.81,37325.71,36675.34,37115.11,10241.357329
2021-07-27 08:00:00,37115.1,38069.32,36969.52,38064.87,13230.902193
2021-07-27 12:00:00,38064.87,38771.91,37707.66,38209.58,20708.619886
2021-07-27 16:00:00,38209.58,38315.81,37350.0,37800.49,13516.225723
2021-07-27 20:00:00,37800.49,39542.61,37798.02,39457.87,13289.734122
2021-07-28 00:00:00,39456.61,40350.0,38904.11,39817.56,18736.761129
2021-07-28 04:00:00,39817.56,40183.67,39226.76,39895.88,13044.26039
2021-07-28 08:00:00,39897.97,40900.0,39359.21,40750.84,18688.600412
2021-07-28 12:00:00,40750.84,40871.59,39329.4,39689.04,20050.248919
2021-07-28 16:00:00,39689.04,40680.07,38772.0,40388.61,21791.613785
2021-07-28 20:00:00,40388.61,40388.61,39586.2,40019.56,9033.043806
2021-07-29 00:00:00,40019.57,40278.48,39200.0,39609.78,7942.158598
2021-07-29 04:00:00,39609.78,40270.53,39491.99,39934.62,7886.695172
2021-07-29 08:00:00,39935.0,40640.0,39501.78,39769.99,12722.691769
2021-07-29 12:00:00,39769.99,40143.74,39450.0,39939.33,9780.144141
2021-07-29 16:00:00,39939.32,40177.0,39390.0,39659.84,8247.478376
2021-07-29 20:00:00,39659.84,40419.3,39489.55,40016.48,7419.271227
2021-07-30 00:00:00,40018.49,40250.0,39742.59,39969.99,6810.121856
2021-07-30 04:00:00,39969.99,40030.0,39582.96,39726.01,7140.960407
2021-07-30 08:00:00,39726.0,39763.14,38313.23,38642.46,17816.371192
2021-07-30 12:00:00,38650.0,39161.97,38528.6,39073.85,7085.853441
2021-07-30 16:00:00,39072.65,39871.45,38871.74,39853.72,6298.828153
2021-07-30 20:00:00,39860.64,42316.71,39685.0,42206.37,28450.649756
2021-07-31 00:00:00,42206.36,42448.0,41627.6,41810.01,11056.64972
2021-07-31 04:00:00,41810.0,41876.34,41181.0,41540.32,7430.332649
2021-07-31 08:00:00,41540.31,41980.0,41337.02,41592.15,7037.955506
2021-07-31 12:00:00,41592.14,41746.64,41000.15,41537.83,6488.563984
2021-07-31 16:00:00,41535.71,41625.71,41033.0,41303.63,4894.698448
2021-07-31 20:00:00,41303.64,41984.73,41132.51,41461.83,7941.590705
2021-08-01 00:00:00,41461.84,42599.0,41120.0,42435.13,9535.620085
2021-08-01 04:00:00,42430.41,42441.26,41580.0,41701.26,7047.099032
2021-08-01 08:00:00,41701.25,41948.0,41325.0,41587.01,6239.303189
2021-08-01 12:00:00,41587.0,41810.0,41160.0,41286.98,6000.645215
2021-08-01 16:00:00,41286.99,41489.07,40600.0,41263.35,12022.762696
2021-08-01 20:00:00,41263.34,41500.0,39422.01,39845.44,13107.756109
2021-08-02 00:00:00,39850.27,40099.36,39250.0,39785.59,8426.723834
2021-08-02 04:00:00,39785.6,40480.01,39591.51,40104.45,7699.766674
2021-08-02 08:00:00,40104.45,40171.87,39319.0,39542.42,9194.088344
2021-08-02 12:00:00,39542.43,39818.18,38907.51,39705.12,10399.639372
2021-08-02 16:00:00,39705.12,39975.96,39012.17,39177.85,6981.939999
2021-08-02 20:00:00,39177.85,39545.24,38690.0,39147.82,8135.193731
2021-08-03 00:00:00,39146.86,39780.0,38512.0,38655.74,10785.426738
2021-08-03 04:00:00,38658.48,38828.59,37955.52,38593.44,10440.416831
2021-08-03 08:00:00,38593.43,38809.0,38315.0,38490.01,6220.139519
2021-08-03 12:00:00,38490.02,38703.0,37703.75,38169.44,14444.481309
2021-08-03 16:00:00,38169.45,38550.24,37642.03,38011.37,9155.330268
2021-08-03 20:00:00,38008.8,38643.0,37870.0,38207.05,6071.641188
2021-08-04 00:00:00,38207.04,38566.82,37890.54,37976.81,5603.620628
2021-08-04 04:00:00,37976.82,38213.99,37674.18,37828.84,7233.662046
2021-08-04 08:00:00,37828.84,38260.0,37508.56,38160.06,7663.712387
2021-08-04 12:00:00,38160.06,39472.47,38154.32,39302.0,16338.836507
2021-08-04 16:00:00,39302.0,39850.0,39240.2,39752.17,8424.94071
2021-08-04 20:00:00,39752.17,39969.66,39517.19,39723.18,7064.580152
2021-08-05 00:00:00,39723.17,39849.61,39167.0,39435.09,7934.420985
2021-08-05 04:00:00,39438.06,39530.6,38722.0,38870.59,6885.035369
2021-08-05 08:00:00,38870.58,38958.64,37821.0,38008.38,13385.779722
2021-08-05 12:00:00,38008.45,39370.0,37332.7,38750.01,23764.28639
2021-08-05 16:00:00,38750.0,41350.0,38737.31,40692.24,23948.948545
2021-08-05 20:00:00,40692.24,41290.01,40666.1,40862.46,8425.28461
2021-08-06 00:00:00,40862.46,41015.99,39900.39,40219.47,10179.812665
2021-08-06 04:00:00,40219.47,41199.99,39853.86,40729.59,10471.631356
2021-08-06 08:00:00,40731.0,41120.0,40387.77,40507.56,9492.764065
2021-08-06 12:00:00,40507.56,42455.73,40300.0,42199.98,16989.759862
2021-08-06 16:00:00,42199.97,43392.43,42199.97,42901.17,21395.294186
2021-08-06 20:00:00,42901.18,42967.68,42393.02,42836.87,7224.679213
2021-08-07 00:00:00,42836.87,43770.03,42579.16,43691.86,11688.337016
2021-08-07 04:00:00,43691.95,43930.4,43040.0,43207.89,9270.547915
2021-08-07 08:00:00,43207.89,43989.49,43110.01,43800.03,10822.609
2021-08-07 12:00:00,43800.03,44555.0,43000.0,43370.23,18116.37053
2021-08-07 16:00:00,43370.23,44059.21,42446.41,43931.41,12351.125165
2021-08-07 20:00:00,43931.41,44700.0,43470.0,44572.54,11147.751182
2021-08-08 00:00:00,44572.54,44776.0,43785.0,44322.42,10785.358595
2021-08-08 04:00:00,44322.42,45310.0,44155.21,44804.51,14128.836123
2021-08-08 08:00:00,44804.51,45014.45,44071.82,44452.06,10893.161397
2021-08-08 12:00:00,44452.05,45198.27,43737.0,43984.55,13476.96877
2021-08-08 16:00:00,43988.88,44391.35,43261.0,43715.1,11337.282472
2021-08-08 20:00:00,43715.1,44581.0,43541.05,43794.37,8707.485341
2021-08-09 00:00:00,43794.36,43960.84,42779.0,43496.09,9844.910581
2021-08-09 04:00:00,43496.09,43845.39,43234.0,43800.74,6671.890592
2021-08-09 08:00:00,43800.74,46048.5,43600.92,45930.01,19251.354881
2021-08-09 12:00:00,45930.01,46250.0,45254.11,45870.75,15057.743577
2021-08-09 16:00:00,45870.76,46454.15,45671.24,45979.85,10396.795354
2021-08-09 20:00:00,45981.05,46412.99,44900.0,46253.4,13365.18986
2021-08-10 00:00:00,46248.87,46700.0,45629.67,45708.76,8694.648525
2021-08-10 04:00:00,45707.12,46023.92,45300.0,45948.0,6890.965569
2021-08-10 08:00:00,45948.0,46171.42,45192.79,45345.05,9924.832611
2021-08-10 12:00:00,45345.05,46097.99,44856.0,45165.73,12836.707032
2021-08-10 16:00:00,45161.75,45565.18,44589.46,45495.73,8533.184582
2021-08-10 20:00:00,45495.73,45906.54,45233.9,45584.99,6934.305102
2021-08-11 00:00:00,45585.0,45996.77,45341.14,45585.66,6407.599572
2021-08-11 04:00:00,45585.66,46433.67,45434.85,46349.25,8513.74732
2021-08-11 08:00:00,46349.26,46571.42,45850.0,45924.08,8369.542863
2021-08-11 12:00:00,45922.33,46743.47,45800.0,46456.02,12462.447059
2021-08-11 16:00:00,46456.91,46607.94,46205.37,46448.0,7047.21965
2021-08-11 20:00:00,46448.01,46680.0,45510.66,45511.0,9934.345513
2021-08-12 00:00:00,45510.67,46218.12,45392.44,45927.0,6720.179165
2021-08-12 04:00:00,45927.0,46016.57,44833.4,45243.61,12583.542792
2021-08-12 08:00:00,45243.61,45662.74,44600.0,44752.56,9468.949478
2021-08-12 12:00:00,44752.56,44968.29,43920.0,44196.19,12371.793247
2021-08-12 16:00:00,44196.19,44512.2,43770.0,44371.32,8352.499571
2021-08-12 20:00:00,44371.8,44549.99,43855.88,44399.0,5769.144528
2021-08-13 00:00:00,44400.06,44922.0,44217.39,44847.26,4783.844532
2021-08-13 04:00:00,44847.27,46336.0,44847.27,46103.51,7082.20008
2021-08-13 08:00:00,46103.5,46537.15,45959.9,46138.47,10390.653815
2021-08-13 12:00:00,46138.46,46666.0,46128.18,46357.15,8188.778129
2021-08-13 16:00:00,46357.15,46630.0,46222.31,46459.86,5176.565618
2021-08-13 20:00:00,46459.86,47886.0,46390.0,47800.0,12617.328257
2021-08-14 00:00:00,47799.99,47834.12,47382.0,47540.0,5483.032555
2021-08-14 04:00:00,47540.0,47722.98,47430.0,47616.12,4385.839059
2021-08-14 08:00:00,47616.12,48144.0,45971.03,46569.99,17186.760903
2021-08-14 12:00:00,46570.54,46950.0,46100.0,46944.47,8957.03475
2021-08-14 16:00:00,46944.47,47374.67,46568.21,47033.76,5068.16556
2021-08-14 20:00:00,47033.77,47213.88,46331.28,47068.51,5033.526195
2021-08-15 00:00:00,47068.5,47372.27,46802.0,46874.81,4539.142209
2021-08-15 04:00:00,46877.72,46888.0,45519.0,45742.92,8434.007185
2021-08-15 08:00:00,45738.34,46167.26,45555.55,45923.57,7872.99736
2021-08-15 12:00:00,45923.57,46498.89,45500.0,46167.9,7294.920876
2021-08-15 16:00:00,46173.49,46428.21,45649.82,46341.8,6649.779626
2021-08-15 20:00:00,46337.77,47299.15,46254.24,46973.82,7319.864078
2021-08-16 00:00:00,46973.82,48053.83,46741.44,47357.62,11907.638317
2021-08-16 04:00:00,47357.62,47719.3,47182.35,47309.85,6426.573819
2021-08-16 08:00:00,47309.85,47661.38,47000.0,47516.95,7355.614429
2021-08-16 12:00:00,47516.95,47709.12,45951.73,46344.03,13086.394018
2021-08-16 16:00:00,46344.03,46666.0,46067.51,46092.99,5808.063531
2021-08-16 20:00:00,46092.98,46337.62,45660.0,45901.29,7896.2899
2021-08-17 00:00:00,45901.3,46620.0,45239.45,46417.0,8744.882775
2021-08-17 04:00:00,46417.0,46600.0,45636.97,45947.49,6086.361224
2021-08-17 08:00:00,45947.49,47160.0,45885.01,46849.43,10128.561367
2021-08-17 12:00:00,46845.15,47082.6,45659.0,45730.0,10193.438449
2021-08-17 16:00:00,45730.0,46222.4,45287.55,45465.01,9427.521515
